Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
SFH617A;Enlarge;DIP-4;70;13;320.0;10;3, 2.3;- 55 to + 110;4470 5300;UL, cUL, VDE, BSI, FIMKO, CQC;image/optocouplers\83740.png;Datasheet\optocouplers\SFH617A\SFH617A.pdf;Datasheet\optocouplers\SFH617A\SFH617A.zip
SFH617A;Enlarge;DIP-4, 400 mil;70;13;320.0;10;3, 2.3;- 55 to + 110;4470 5300;UL, cUL, VDE, BSI, FIMKO, CQC;image/optocouplers\83740.png;Datasheet\optocouplers\SFH617A\SFH617A.pdf;Datasheet\optocouplers\SFH617A\SFH617A.zip
SFH617A;Enlarge;SMD-4;70;13;320.0;10;3, 2.3;- 55 to + 110;4470 5300;UL, cUL, VDE, BSI, FIMKO, CQC;image/optocouplers\83740.png;Datasheet\optocouplers\SFH617A\SFH617A.pdf;Datasheet\optocouplers\SFH617A\SFH617A.zip
