Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
MBR10xx;Enlarge;45;10;see datasheet;150.0;;150;TO-220AC;Single;Yes;image/diodes\88669.png;Datasheet\diodes\MBR10xx\MBR10xx.pdf;Datasheet\diodes\MBR10xx\MBR10xx.zip
MBR10xx;Enlarge;60;10;see datasheet;150.0;;150;TO-220AC;Single;Yes;image/diodes\88669.png;Datasheet\diodes\MBR10xx\MBR10xx.pdf;Datasheet\diodes\MBR10xx\MBR10xx.zip
