Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAT86S;Enlarge;Small Signal Schottky Diode;50.0;200.0;900 at 100;No;DO-35 (DO-204AH);Single;image/diodes/85514.png;Datasheet/diodes/ss-schottky/BAT86S/BAT86S.pdf;Datasheet/diodes/ss-schottky/BAT86S/BAT86S.zip
