Series;Product Image;Description;Multiple Modules;Switch Module;Detent Module;Special Electrical Laws;Sealing Level;Lifespan;Image path;Datasheet part;3d model part
P16S, PA16S;Enlarge;Knob Potentiometer With Switch;No;Yes;Yes;A: linear, L: logarithmic, F: reverse logarithmic;IP 67;10K cycles (switch), 50K;image/potentiometers/51063.png;Datasheet\/potentiometers/P16S, PA16S\P16S, PA16S.pdf;Datasheet\/potentiometers/P16S, PA16S\P16S, PA16S.zip
