Part Number;Status;Description;Product Type;VINMin.(V);VINMax.(V);Package;Package Size(W, L, H)(mm);Image path;Datasheet part;3d model part
SiC830A;New;"80 A smart power stage, 4.5 VINto 19 VIN, 
3.3 V PWM with diode emulation mode";VRPower (DrMOS);4.5;19.0;PowerPAK MLP39-65;5.0 x 6.0 x 0.75;77047;Datasheet/power-ics/SiC830A\SiC830A.pdf;
