Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
ILD621, ILD621GB, ILQ621, ILQ621GB;Enlarge;DIP-8;70;30;600.0;5.0;3.0, 2.3;-55 to +100;4420 5300;UL, cUL, VDE, CQC, CQC, FIMKO;image/optocouplers\83654.png;Datasheet\optocouplers\ILD621, ILD621GB, ILQ621, ILQ621GB\ILD621, ILD621GB, ILQ621, ILQ621GB.pdf;
ILD621, ILD621GB, ILQ621, ILQ621GB;Enlarge;SMD-8;70;30;600.0;5.0;3.0, 2.3;-55 to +100;4420 5300;UL, cUL, VDE, CQC, CQC, FIMKO;image/optocouplers\83654.png;Datasheet\optocouplers\ILD621, ILD621GB, ILQ621, ILQ621GB\ILD621, ILD621GB, ILQ621, ILQ621GB.pdf;
ILD621, ILD621GB, ILQ621, ILQ621GB;Enlarge;DIP-16;70;30;600.0;5.0;3.0, 2.3;-55 to +100;4420 5300;UL, cUL, VDE, CQC, CQC, FIMKO;image/optocouplers\83654.png;Datasheet\optocouplers\ILD621, ILD621GB, ILQ621, ILQ621GB\ILD621, ILD621GB, ILQ621, ILQ621GB.pdf;
ILD621, ILD621GB, ILQ621, ILQ621GB;Enlarge;DIP-16, 400 mil;70;30;600.0;5.0;3.0, 2.3;-55 to +100;4420 5300;UL, cUL, VDE, CQC, CQC, FIMKO;image/optocouplers\83654.png;Datasheet\optocouplers\ILD621, ILD621GB, ILQ621, ILQ621GB\ILD621, ILD621GB, ILQ621, ILQ621GB.pdf;
ILD621, ILD621GB, ILQ621, ILQ621GB;Enlarge;SMD-16;70;30;600.0;5.0;3.0, 2.3;-55 to +100;4420 5300;UL, cUL, VDE, CQC, CQC, FIMKO;image/optocouplers\83654.png;Datasheet\optocouplers\ILD621, ILD621GB, ILQ621, ILQ621GB\ILD621, ILD621GB, ILQ621, ILQ621GB.pdf;
