Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSSP53038DF1P;Enlarge;Minimold;5.4 W x 6.35 H x 4.9 D;38;;12.0;0.4;± 45;0.35;1 = OUT, 2 = GND, 3 = VS;;Presence sensors, fast proximity sensors;Leaded;image/ir-receiver-modules/82893.png;Datasheet\/ir-receiver-modules/TSSP53038DF1P\TSSP53038DF1P.pdf;Datasheet\/ir-receiver-modules/TSSP53038DF1P\TSSP53038DF1P.zip
