Series;Product Image;Type;Description;Technology;Resistance (min)(Ω);Resistance (max)(Ω);TCR Absolute(ppm/°C);TCR Tracking(ppm/°C);Absolute Tolerance(%);Ratio Tolerance(%);Power(W);Package Type;Case (EIA & Mil);Image path;Datasheet part;3d model part
HVPS;Enlarge;Resistor Networks;High Value, High Voltage Precision SIP Thin Film Resistor, Through Hole Network;Thin Film;50 K;5 M;5.0;;0.01;;0.125;SIP;;image/networks-and-arrays/60091.png;Datasheet\/networks-and-arrays/HVPS\HVPS.pdf;
