Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TD045150WJ30238BK1;Enlarge;14000.0;3000.0;R230;;;Individual;image\capacitors\22095.png;Datasheet\capacitors\TD045150WJ30238BK1\TD045150WJ30238BK1.pdf;
