Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG636E;SPDT x 2;3.0;16.0;3.0;8.0;63.0;18.0;46.0;-0.33;-63.0;miniQFN-16 (0.55mm);8.4;3.7;700.0;75621;Datasheet//analog-switches/DG636E\DG636E.pdf;
DG636E;SPDT x 2;3.0;16.0;3.0;8.0;63.0;18.0;46.0;-0.33;-63.0;TSSOP-14;8.4;3.7;700.0;75621;Datasheet//analog-switches/DG636E\DG636E.pdf;
