Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);Package;Circuit Configuration;Isolation from Heatsink;Image path;Datasheet part;3d model part
VS-402CNQ200PBF;Enlarge;551;175;;2100;0.845 at 200;-40 to +175;0.19;TO-244;Two diodes common cathode;Not Isolated;image\modules\96898.png;Datasheet\modules\VS-402CNQ200PBF\VS-402CNQ200PBF.pdf;
