Series;Type(V);Display Format;Outline Dimensions(W x H mm);Effective Viewing Area(W x H mm);Character Size(W x H mm);Dot Size(W x H mm);Dot Pitch(W x H mm);Driving Method (Duty);Built-In Controller;Process Color STN Gray;Process Color STN Yellow;Process Color STN Blue;Process Color FSTN B & W;BL None;BL LED;BL EL;BL CCFL;Image path;Datasheet part;3d model part
LCD-122H032BP1;Graphic;122 x 32 dots;65.4 x 28.2 x 10.5;54.8 x 19.0;N/a;0.36 x 0.41;0.40 x 0.45;1/32;Epson SED1520 (or equivalent);x;x;;;;x;;;37320;Datasheet/displays/LCD-122H032BP1\LCD-122H032BP1.pdf;
