Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VS-20ETF12SLHM3;Enlarge;1200;20;1.31;355.0;95.0;150;D2PAK (TO-263AB);Single;0.6;Yes;image/diodes/94890.png;Datasheet/diodes/standard-recovery/VS-20ETF12SLHM3/VS-20ETF12SLHM3.pdf;
