Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PE0200BJ80133BH1;Enlarge;15000.0;800.0;R42;;;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ80133BH1\PE0200BJ80133BH1.pdf;Datasheet\capacitors\PE0200BJ80133BH1\PE0200BJ80133BH1.zip
