Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
MBRF10xx;Enlarge;45;10;see datasheet;150.0;;150;ITO-220AC;Single;Yes;image/diodes\88669.png;Datasheet\diodes\MBRF10xx\MBRF10xx.pdf;Datasheet\diodes\MBRF10xx\MBRF10xx.zip
MBRF10xx;Enlarge;60;10;see datasheet;150.0;;150;ITO-220AC;Single;Yes;image/diodes\88669.png;Datasheet\diodes\MBRF10xx\MBRF10xx.pdf;Datasheet\diodes\MBRF10xx\MBRF10xx.zip
