Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
Z4KE100A thru Z4KE200A;Enlarge;Z4KE100A;100.0;200;100.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE110A;100.0;200;110.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE120A;100.0;200;120.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE130A;100.0;200;130.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE140A;100.0;200;140.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE150A;100.0;200;150.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE160A;100.0;200;160.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE170A;100.0;200;170.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE180A;100.0;200;180.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE190A;100.0;200;190.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
Z4KE100A thru Z4KE200A;Enlarge;Z4KE200A;100.0;200;200.0;5.0;1500;DO-41 (DO-204AL);Pulse current;No;image/diodes/88408.png;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.pdf;Datasheet/diodes/zener-stabilizers/Z4KE100A thru Z4KE200A/Z4KE100A thru Z4KE200A.zip
