Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4681;2.4;43;2.4;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4682;2.4;43;2.7;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4683;2.4;43;3.0;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4684;2.4;43;3.3;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4685;2.4;43;3.6;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4686;2.4;43;3.9;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4687;2.4;43;4.3;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4688;2.4;43;4.7;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4689;2.4;43;5.1;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
MMSZ4681 to MMSZ4717;Enlarge;MMSZ4690;2.4;43;5.6;0.05;500;SOD-123;Thermal equilibrium;Yes;image/diodes/86343.png;Datasheet/diodes/zener-stabilizers/MMSZ4681 to MMSZ4717/MMSZ4681 to MMSZ4717.pdf;
