Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
RS1J;Enlarge;600;1;1.3;30.0;150.0;150;SMA (DO-214AC);Single;;Yes;image/diodes/88708.png;Datasheet/diodes/standard-recovery/RS1J/RS1J.pdf;Datasheet/diodes/standard-recovery/RS1J/RS1J.zip
