Part Number;Product Image;Device Type;Package Type;Package Form;Package Dimensions L x W x H(mm);Peak Wavelength λp(nm);Spectral Bandwidth(1)(nm);Output Current(2)(µA);Angle of Half Sensitivity φ;Photo Sensitive Area(mm2);Image path;Datasheet part;3d model part
TEMT7100ITX01;Enlarge;Silicon Phototransistor in 0805 Package;surface mount;0805;2 x 1.25 x 0.85;870;750 to 1010;225 to 675;60;;image/photo-detectors\84257.png;Datasheet\photo-detectors\TEMT7100ITX01\TEMT7100ITX01.pdf;
