Series;Product Image;Type;Description;Technology;Resistance (min)(Ω);Resistance (max)(Ω);TCR Absolute(ppm/°C);TCR Tracking(ppm/°C);Absolute Tolerance(%);Ratio Tolerance(%);Power(W);Package Type;Case (EIA & Mil);Image path;Datasheet part;3d model part
CTR (Low Ohms);Enlarge;Resistor Networks;Thin Film Low Ohmic Value Resistor Divider Network;Thin Film;1;9.9;100.0;200.0;1.0;;0.25;;303.0;image/networks-and-arrays/61028.png;Datasheet\/networks-and-arrays/CTR (Low Ohms)\CTR (Low Ohms).pdf;Datasheet\/networks-and-arrays/CTR (Low Ohms)\CTR (Low Ohms).zip
