Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
BZX84-G Series;Enlarge;BZX84C2V2-G;2.2;75;2.2;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
BZX84-G Series;Enlarge;BZX84C2V4-G;2.2;75;2.4;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
BZX84-G Series;Enlarge;BZX84C2V7-G;2.2;75;2.7;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
BZX84-G Series;Enlarge;BZX84C3V0-G;2.2;75;3.0;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
BZX84-G Series;Enlarge;BZX84C3V3-G;2.2;75;3.3;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
BZX84-G Series;Enlarge;BZX84C3V6-G;2.2;75;3.6;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
BZX84-G Series;Enlarge;BZX84C3V9-G;2.2;75;3.9;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
BZX84-G Series;Enlarge;BZX84C4V3-G;2.2;75;4.3;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
BZX84-G Series;Enlarge;BZX84C4V7-G;2.2;75;4.7;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
BZX84-G Series;Enlarge;BZX84C5V1-G;2.2;75;5.1;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86345.png;Datasheet\diodes\BZX84-G Series\BZX84-G Series.pdf;
