Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG2535E;SPDT x 2;1.65;5.5;;;0.25;8.0;78.0;;-70.0;MSOP-10;120.0;40.0;120.0;75646;Datasheet//analog-switches/DG2535E\DG2535E.pdf;
DG2535E;SPDT x 2;1.65;5.5;;;0.25;8.0;78.0;;-70.0;DFN-10;120.0;40.0;120.0;75646;Datasheet//analog-switches/DG2535E\DG2535E.pdf;
