Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
B350B;Enlarge;50;3;0.51;60.0;;150;SMB (DO-214AA);Single;No;image/diodes\89122.png;Datasheet\diodes\B350B\B350B.pdf;Datasheet\diodes\B350B\B350B.zip
B350B;Enlarge;50;3;0.51;60.0;;150;SMB (DO-214AA);Single;No;image/diodes\89446.png;Datasheet\diodes\B350B\B350B.pdf;Datasheet\diodes\B350B\B350B.zip
