Part Number;Product Image;Device Type;Package Type;Package Form;Package Dimensions L x W x H(mm);Peak Wavelength λp(nm);Spectral Bandwidth(1)(nm);Output Current(2)(µA);Angle of Half Sensitivity φ;Photo Sensitive Area(mm2);Image path;Datasheet part;3d model part
BPW46;Enlarge;Silicon PIN Photodiode;leaded;Side view;5 x 3 x 6.4;900;430 to 1100;50;65;7.5;image/photo-detectors\81524.png;Datasheet\photo-detectors\BPW46\BPW46.pdf;
