Series;Product Image;Type;Description;Technology;Resistance (min)(Ω);Resistance (max)(Ω);TCR Absolute(ppm/°C);TCR Tracking(ppm/°C);Absolute Tolerance(%);Ratio Tolerance(%);Power(W);Package Type;Case (EIA & Mil);Image path;Datasheet part;3d model part
M83401, C83401;Enlarge;Resistor Networks;Thin Film Resistor Network Military, MIL-PRF-83401 Qualified, Type RZ070, RZ080, RZ090, RZ220, RZ221, RZ223, Single-In-Line SIP;Thin Film;100;200 K;25.0;5.0;0.1;0.1;6e-05;SIP;;image/networks-and-arrays/60116.png;Datasheet\/networks-and-arrays/M83401, C83401\M83401, C83401.pdf;
