Part Number;Product Image;Data Rate(MBd);Package;CTR min.(%);tPLHtyp.(µs);tPHLtyp.(µs);Pulse Width Distortion PWD(ns);CMTI min.(V/μs);Operating Temperature(°C);Channel(s);Isolation VoltageVISO(VRMS);Safety Standard(s);Image path;Datasheet part;3d model part
SFH6315, SFH6316, SFH6343;Enlarge;1.0;SOIC-8;19.0;0.3;0.5;;15000.0;-55 to +100;Single;4000;UL, cUL, VDE;image/optocouplers\83677.png;Datasheet\optocouplers\SFH6315, SFH6316, SFH6343\SFH6315, SFH6316, SFH6343.pdf;Datasheet\optocouplers\SFH6315, SFH6316, SFH6343\SFH6315, SFH6316, SFH6343.zip
