Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
GSIB1560N;Enlarge;15.0;0.95;300;200;150;GSIB-5S;In-line;image/diodes\89387.png;Datasheet\diodes\GSIB1560N\GSIB1560N.pdf;Datasheet\diodes\GSIB1560N\GSIB1560N.zip
GSIB1560N;Enlarge;15.0;0.95;300;800;150;GSIB-5S;In-line;image/diodes\89387.png;Datasheet\diodes\GSIB1560N\GSIB1560N.pdf;Datasheet\diodes\GSIB1560N\GSIB1560N.zip
GSIB1560N;Enlarge;15.0;0.95;300;400;150;GSIB-5S;In-line;image/diodes\89387.png;Datasheet\diodes\GSIB1560N\GSIB1560N.pdf;Datasheet\diodes\GSIB1560N\GSIB1560N.zip
GSIB1560N;Enlarge;15.0;0.95;300;600;150;GSIB-5S;In-line;image/diodes\89387.png;Datasheet\diodes\GSIB1560N\GSIB1560N.pdf;Datasheet\diodes\GSIB1560N\GSIB1560N.zip
