Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PD0200BJ80138BH1;Enlarge;15000.0;800.0;R42;;;Individual;image\capacitors\22082.png;Datasheet\capacitors\PD0200BJ80138BH1\PD0200BJ80138BH1.pdf;Datasheet\capacitors\PD0200BJ80138BH1\PD0200BJ80138BH1.zip
