Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP98338;Enlarge;Minicast;5.0 W x 6.95 H x 4.8 D;38;AGC3;21.0;0.2;± 45;0.37;1 = OUT, 2 = GND, 3 = VS;RECS-80 Code;Remote control;Leaded;image/ir-receiver-modules/82833.png;Datasheet\/ir-receiver-modules/TSOP98338\TSOP98338.pdf;Datasheet\/ir-receiver-modules/TSOP98338\TSOP98338.zip
TSOP98338;Enlarge;Minicast;5.0 W x 6.95 H x 4.8 D;38;AGC3;21.0;0.2;± 45;0.37;1 = OUT, 2 = GND, 3 = VS;XMP-1, XMP-2;Remote control;Leaded;image/ir-receiver-modules/82833.png;Datasheet\/ir-receiver-modules/TSOP98338\TSOP98338.pdf;Datasheet\/ir-receiver-modules/TSOP98338\TSOP98338.zip
