Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
IL205AT, IL206AT, IL207AT, IL208AT;Enlarge;SOIC-8;70;13;320.0;10;;-55 to +100;4000;UL, cUL, VDE, FIMKO;image/optocouplers\83614.png;Datasheet\optocouplers\IL205AT, IL206AT, IL207AT, IL208AT\IL205AT, IL206AT, IL207AT, IL208AT.pdf;Datasheet\optocouplers\IL205AT, IL206AT, IL207AT, IL208AT\IL205AT, IL206AT, IL207AT, IL208AT.zip
