Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
184 CPNS;Enlarge;MAL218497522E3;470.0;16.0;SMD;10x10x12.4;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497701E3;12.0;80.0;SMD;8x8x11.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497518E3;220.0;16.0;SMD;8x8x11.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497521E3;330.0;16.0;SMD;10x10x12.4;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497255E3;470.0;2.5;SMD;6.3x6.3x5.8;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497559E3;120.0;20.0;SMD;6.3x6.3x5.8;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497252E3;220.0;2.5;SMD;5x5x5.8;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497525E3;330.0;16.0;SMD;8x8x11.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497401E3;10.0;10.0;SMD;4x4x5.5;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497256E3;470.0;2.5;SMD;6.3x6.3x7.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497363E3;1200.0;4.0;SMD;10x10x12.4;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497253E3;220.0;2.5;SMD;6.3x6.3x5.8;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497254E3;330.0;2.5;SMD;6.3x6.3x5.8;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497902E3;10.0;100.0;SMD;8x8x11.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497614E3;470.0;25.0;SMD;10x10x12.4;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497362E3;1200.0;4.0;SMD;8x8x11.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497562E3;220.0;20.0;SMD;10x10x12.4;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497563E3;330.0;20.0;SMD;10x10x12.4;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497501E3;10.0;16.0;SMD;5x5x5.8;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497359E3;470.0;4.0;SMD;6.3x6.3x7.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497104E3;15.0;50.0;SMD;6.3x6.3x5.8;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497561E3;220.0;20.0;SMD;8x8x11.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497006E3;330.0;35.0;SMD;10x10x12.4;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497502E3;10.0;16.0;SMD;6.3x6.3x5.8;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497503E3;10.0;16.0;SMD;6.3x6.3x7.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497311E3;470.0;6.3;SMD;8x8x11.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497004E3;150.0;35.0;SMD;8x8x11.7;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497611E3;220.0;25.0;SMD;10x10x12.4;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
184 CPNS;Enlarge;MAL218497357E3;330.0;4.0;SMD;6.3x6.3x5.8;+105 °C;2000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28437.png;Datasheet\capacitors\184 CPNS\184 CPNS.pdf;
