Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
GF1M;;1000;1;see datasheet;30.0;;175;GF1 (DO-214BA);Single;;Yes;image/diodes/88626.png;Datasheet/diodes/standard-recovery/GF1M/GF1M.pdf;Datasheet/diodes/standard-recovery/GF1M/GF1M.zip
GF1M;Enlarge;1000;1;see datasheet;30.0;;175;GF1 (DO-214BA);Single;;Yes;image/diodes/88626.png;Datasheet/diodes/standard-recovery/GF1M/GF1M.pdf;Datasheet/diodes/standard-recovery/GF1M/GF1M.zip
