Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
GWS, GWS E, GWS Ni;Enlarge;100;30K;E12;10.0;200;2500;+100 to +180;Other;24 x 265;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;100;36K;E12;10.0;300;3000;+100 to +180;Other;34 x 330;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;13;160K;E12;10.0;160;1250;+100 to +180;Other;24 x 165;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;13;160K;E12;10.0;200;2300;+100 to +180;Other;34 x 133;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;13;5.1K;E12;10.0;60;600;+100 to +180;Other;24 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;18;3.9K;E12;10.0;45;800;+100 to +180;Other;16 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;22;6.2K;E12;10.0;45;800;+100 to +180;Other;16 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;22;8.2K;E12;10.0;110;1600;+100 to +180;Other;34 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;24;300K;E12;10.0;300;2500;+100 to +180;Other;24 x 265;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;24;6.8K;E12;10.0;60;600;+100 to +180;Other;24 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;2K;3K;E12;10.0;30;400;+100 to +180;Other;16 x 63;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;3.3;62K;E12;10.0;40;400;+100 to +180;Other;16 x 63;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;3.6;30K;E12;10.0;20;300;+100 to +180;Other;10 x 50;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;3.6;39K;E12;10.0;25;300;+100 to +180;Other;13 x 55;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;30;10K;E12;10.0;120;1250;+100 to +180;Other;24 x 165;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;36;13K;E12;10.0;130;2300;+100 to +180;Other;34 x 133;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;39;270K;E12;10.0;500;3000;+100 to +180;Other;34 x 330;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;4.3;1K;E12;10.0;15;300;+100 to +180;Other;10 x 50;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;4.3;20K;E12;10.0;15;250;+100 to +180;Other;08 x 45;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;4.3;620;E12;10.0;10;250;+100 to +180;Other;08 x 45;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;5.1;1.3K;E12;10.0;15;300;+100 to +180;Other;10 x 50;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;5.1;1.3K;E12;10.0;18;300;+100 to +180;Other;13 x 55;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;5.1;47K;E12;10.0;30;400;+100 to +180;Other;13 x 62;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;5.1;910;E12;10.0;10;250;+100 to +180;Other;08 x 45;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;51;16K;E12;10.0;120;1250;+100 to +180;Other;24 x 165;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;56;20K;E12;10.0;200;2500;+100 to +180;Other;24 x 265;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;6.8;1.6K;E12;10.0;22;400;+100 to +180;Other;13 x 62;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;6.8;1.8K;E12;10.0;18;300;+100 to +180;Other;13 x 55;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;6.8;110K;E12;10.0;80;600;+100 to +180;Other;24 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;7.5;130K;E12;10.0;65;800;+100 to +180;Other;16 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;8.2;2.4K;E12;10.0;22;400;+100 to +180;Other;13 x 62;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;8.2;2K;E12;10.0;30;400;+100 to +180;Other;16 x 63;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;9.1;100K;E12;10.0;150;1600;+100 to +180;Other;34 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;100;240K;E24;3.0;500;3000;+100 to +180;Other;34 x 330;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;100;30K;E24;5.0;200;2500;+100 to +180;Other;24 x 265;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;100;36K;E24;5.0;300;3000;+100 to +180;Other;34 x 330;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;100;62K;E24;2.0;40;400;+100 to +180;Other;16 x 63;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;110;300K;E24;2.0;300;2500;+100 to +180;Other;24 x 265;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;13;160K;E24;5.0;160;1250;+100 to +180;Other;24 x 165;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;13;160K;E24;5.0;200;2300;+100 to +180;Other;34 x 133;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;13;5.1K;E24;5.0;60;600;+100 to +180;Other;24 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;15;39K;E24;3.0;65;800;+100 to +180;Other;16 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;18;3.9K;E24;5.0;45;800;+100 to +180;Other;16 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;180;30K;E24;2.0;20;300;+100 to +180;Other;10 x 50;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;20;51K;E24;3.0;80;600;+100 to +180;Other;24 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;22;6.2K;E24;5.0;45;800;+100 to +180;Other;16 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;22;8.2K;E24;5.0;110;1600;+100 to +180;Other;34 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;220;20K;E24;2.0;15;250;+100 to +180;Other;08 x 45;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;24;300K;E24;5.0;300;2500;+100 to +180;Other;24 x 265;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;24;6.8K;E24;5.0;60;600;+100 to +180;Other;24 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;27;100K;E24;2.0;150;1600;+100 to +180;Other;34 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;27;160K;E24;2.0;200;2300;+100 to +180;Other;34 x 133;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;2K;3K;E24;5.0;30;400;+100 to +180;Other;16 x 63;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;3.3;62K;E24;5.0;40;400;+100 to +180;Other;16 x 63;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;3.6;30K;E24;5.0;20;300;+100 to +180;Other;10 x 50;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;3.6;39K;E24;5.0;25;300;+100 to +180;Other;13 x 55;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;30;100K;E24;3.0;160;1250;+100 to +180;Other;24 x 165;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;30;10K;E24;5.0;120;1250;+100 to +180;Other;24 x 165;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;30;130K;E24;2.0;65;800;+100 to +180;Other;16 x 100;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;30;15K;E24;3.0;15;250;+100 to +180;Other;08 x 45;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;30;20K;E24;3.0;25;300;+100 to +180;Other;13 x 55;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;33;24K;E24;3.0;40;400;+100 to +180;Other;16 x 63;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;36;13K;E24;5.0;130;2300;+100 to +180;Other;34 x 133;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;39;270K;E24;5.0;500;3000;+100 to +180;Other;34 x 330;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;4.3;1K;E24;5.0;15;300;+100 to +180;Other;10 x 50;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;4.3;20K;E24;5.0;15;250;+100 to +180;Other;08 x 45;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;4.3;620;E24;5.0;10;250;+100 to +180;Other;08 x 45;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;5.1;1.3K;E24;5.0;15;300;+100 to +180;Other;10 x 50;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;5.1;1.3K;E24;5.0;18;300;+100 to +180;Other;13 x 55;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
GWS, GWS E, GWS Ni;Enlarge;5.1;47K;E24;5.0;30;400;+100 to +180;Other;13 x 62;-55 to +350;No;image/resistors-fixed/21003.png;Datasheet\/resistors-fixed/GWS, GWS E, GWS Ni\GWS, GWS E, GWS Ni.pdf;
