Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;15 µF;75.0;6500.0;57.15 x 7.14 (F);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;100 µF;10.0;2000.0;57.15 x 7.14 (F);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;5 µF;50.0;9000.0;38.10 x 4.78 (C);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;14 µF;125.0;12000.0;57.15 x 7.14 (F);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;22 µF;25.0;5000.0;38.10 x 4.78 (C);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;220 µF;8.0;4000.0;57.15 x 7.14 (F);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;300 µF;30.0;1600.0;57.15 x 9.53 (K);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;86 µF;100.0;3100.0;57.15 x 9.53 (K);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;540 µF;15.0;1000.0;57.15 x 9.53 (K);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;50 µF;60.0;4000.0;57.15 x 9.53 (T);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;6.8 µF;150.0;15000.0;57.15 x 7.14 (F);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;8 µF;30.0;7500.0;38.10 x 4.78 (C);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;4.7 µF;100.0;10000.0;38.10 x 4.78 (C);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;33 µF;15.0;5000.0;38.10 x 4.78 (C);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;160 µF;50.0;2200.0;57.15 x 9.53 (K);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;330 µF;6.0;2000.0;57.15 x 9.53 (T);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;33 µF;75.0;7000.0;57.15 x 7.14 (F);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;180 µF;10.0;4000.0;57.15 x 7.14 (F);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;10 µF;50.0;8000.0;38.10 x 4.78 (C);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;18 µF;125.0;11000.0;57.15 x 9.53 (T);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;27 µF;25.0;4300.0;38.10 x 4.78 (C);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;68 µF;60.0;6000.0;57.15 x 9.53 (T);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;430 µF;8.0;3000.0;57.15 x 9.53 (T);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;68 µF;35.0;6000.0;57.15 x 7.14 (F);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;1.7 µF;125.0;54600.0;38.10 x 4.78 (C);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
138D;Enlarge;Tantalum, Wet;Through Hole;Axial;27 µF;20.0;5000.0;38.10 x 4.78 (C);image/capacitors\40025.png;Datasheet\capacitors\138D\138D.pdf;Datasheet\capacitors\138D\138D.zip
