Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
GF1A;;50;1;see datasheet;30.0;;175;GF1 (DO-214BA);Single;;Yes;image/diodes\88617.png;Datasheet\diodes\GF1A\GF1A.pdf;Datasheet\diodes\GF1A\GF1A.zip
GF1A;Enlarge;50;1;see datasheet;30.0;;175;GF1 (DO-214BA);Single;;Yes;image/diodes\88617.png;Datasheet\diodes\GF1A\GF1A.pdf;Datasheet\diodes\GF1A\GF1A.zip
