Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
048 RML;Enlarge;MAL204858471E3;470.0;63.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204868101E3;100.0;63.0;Radial;Ø10x12;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204853103E3;10000.0;6.3;Radial;Ø16x35;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204854332E3;3300.0;10.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204868471E3;470.0;63.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204838101E3;100.0;63.0;Radial;Ø10x12;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204830221E3;220.0;35.0;Radial;Ø10x12;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204834332E3;3300.0;10.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204855332E3;3300.0;16.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204838471E3;470.0;63.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204858101E3;100.0;63.0;Radial;Ø10x12;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204850221E3;220.0;35.0;Radial;Ø10x12;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204835332E3;3300.0;16.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204834472E3;4700.0;10.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204864102E3;1000.0;10.0;Radial;Ø10x16;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204860221E3;220.0;35.0;Radial;Ø10x12;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204865332E3;3300.0;16.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204864472E3;4700.0;10.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204854102E3;1000.0;10.0;Radial;Ø10x16;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204861221E3;220.0;50.0;Radial;Ø10x16;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204856332E3;3300.0;25.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204854472E3;4700.0;10.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204834102E3;1000.0;10.0;Radial;Ø10x16;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204831221E3;220.0;50.0;Radial;Ø10x16;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204866332E3;3300.0;25.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204835472E3;4700.0;16.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204865102E3;1000.0;16.0;Radial;Ø10x20;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204851221E3;220.0;50.0;Radial;Ø10x16;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204836332E3;3300.0;25.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204855472E3;4700.0;16.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204855102E3;1000.0;16.0;Radial;Ø10x20;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204858221E3;220.0;63.0;Radial;Ø10x20;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204850332E3;3300.0;35.0;Radial;Ø18x35;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204865472E3;4700.0;16.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204835102E3;1000.0;16.0;Radial;Ø10x20;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204868221E3;220.0;63.0;Radial;Ø10x20;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204860332E3;3300.0;35.0;Radial;Ø18x35;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204856472E3;4700.0;25.0;Radial;Ø18x35;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204866102E3;1000.0;25.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204838221E3;220.0;63.0;Radial;Ø10x20;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204866472E3;4700.0;25.0;Radial;Ø18x35;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204856102E3;1000.0;25.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204864222E3;2200.0;10.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204850472E3;4700.0;35.0;Radial;Ø18x35;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204836102E3;1000.0;25.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204834222E3;2200.0;10.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204860472E3;4700.0;35.0;Radial;Ø18x35;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204850102E3;1000.0;35.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204854222E3;2200.0;10.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204855222E3;2200.0;16.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204864682E3;6800.0;10.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204860102E3;1000.0;35.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204865222E3;2200.0;16.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204854682E3;6800.0;10.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204830102E3;1000.0;35.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204835222E3;2200.0;16.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204834682E3;6800.0;10.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204831102E3;1000.0;50.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204866222E3;2200.0;25.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204867332E3;3300.0;40.0;Radial;Ø18x35;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204865682E3;6800.0;16.0;Radial;Ø16x35;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204861102E3;1000.0;50.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204836222E3;2200.0;25.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204857332E3;3300.0;40.0;Radial;Ø18x35;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204855682E3;6800.0;16.0;Radial;Ø16x35;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204851102E3;1000.0;50.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204833682E3;6800.0;6.3;Radial;Ø16x25;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204868102E3;1000.0;63.0;Radial;Ø16x31;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
048 RML;Enlarge;MAL204856222E3;2200.0;25.0;Radial;Ø16x25;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28318.png;Datasheet\capacitors\048 RML\048 RML.pdf;
