Part Number;Image;Package;Color;Circuitry;IVminμcd;Typ. IVμcd;Max. IVμcd;at If(mA);Typ. Vf(V);Image path;Datasheet part;3d model part
VDMR10C0;Enlarge;10 mm;Super red;Common cathode;;8250.0;;10;2.0;image/displays\84196.png;Datasheet\displays\VDMR10C0\VDMR10C0.pdf;Datasheet\displays\VDMR10C0\VDMR10C0.zip
