Series;Product Image;Description;AC Operating Voltage Min.(VRMS);AC Operating Voltage Max.(VRMS);DC Operating Voltage Min.(VDC);DC Operating Voltage Max.(VDC);INRP8/20 µsMax.(Ap);Energy 10/1000 µsMax.(J);Operating Temperature Min.(°C);Operating Temperature Max.(°C);Image path;Datasheet part;3d model part
MLV1206E3;Enlarge;SMD 1206 Multilayer Varistor;4;45;5.6;65;200;1.1;-55;85;image/varistors/29126.png;Datasheet\/varistors/MLV1206E3\MLV1206E3.pdf;Datasheet\/varistors/MLV1206E3\MLV1206E3.zip
