Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;40.0;44.4;49.1;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;64.0;71.1;78.6;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;20.0;22.2;24.5;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;120.0;133.0;147.0;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;7.0;7.78;8.6;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;13.0;14.4;15.9;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;54.0;60.0;66.3;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;90.0;100.0;111.0;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;30.0;33.3;36.8;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;10.0;11.1;12.3;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;5.0;6.4;7.07;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;45.0;50.0;55.3;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;75.0;83.3;92.1;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;24.0;26.7;29.5;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;150.0;167.0;185.0;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;8.0;8.89;9.83;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;15.0;16.7;18.5;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;36.0;40.0;44.2;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;60.0;66.7;73.7;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;18.0;20.0;22.1;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;110.0;122.0;135.0;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
SA5.0A thru SA170CA;Enlarge;TRANSZORB® TVS;500;DO-15 (DO-204AC);Unidirectional, bidirectional;6.5;7.22;7.98;175;Yes;image/diodes\88378.png;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.pdf;Datasheet\diodes\SA5.0A thru SA170CA\SA5.0A thru SA170CA.zip
