Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-VSUD510CW60;Enlarge;619;150;600;4000;0.97 at 250;-40 to +175;0.16;270;TO-244;Two diodes common cathode;Not Isolated;image\modules\97093.png;Datasheet\modules\VS-VSUD510CW60\VS-VSUD510CW60.pdf;
