Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
SD101AWS-G, SD101BWS-G, SD101CWS-G;Enlarge;Small Signal Schottky Diodes;60.0;30.0;1000 at 15;Yes;SOD-323;Single;image/diodes\85162.png;Datasheet\diodes\SD101AWS-G, SD101BWS-G, SD101CWS-G\SD101AWS-G, SD101BWS-G, SD101CWS-G.pdf;Datasheet\diodes\SD101AWS-G, SD101BWS-G, SD101CWS-G\SD101AWS-G, SD101BWS-G, SD101CWS-G.zip
SD101AWS-G, SD101BWS-G, SD101CWS-G;Enlarge;Small Signal Schottky Diodes;50.0;30.0;1000 at 15;Yes;SOD-323;Single;image/diodes\85162.png;Datasheet\diodes\SD101AWS-G, SD101BWS-G, SD101CWS-G\SD101AWS-G, SD101BWS-G, SD101CWS-G.pdf;Datasheet\diodes\SD101AWS-G, SD101BWS-G, SD101CWS-G\SD101AWS-G, SD101BWS-G, SD101CWS-G.zip
SD101AWS-G, SD101BWS-G, SD101CWS-G;Enlarge;Small Signal Schottky Diodes;40.0;30.0;1000 at 15;Yes;SOD-323;Single;image/diodes\85162.png;Datasheet\diodes\SD101AWS-G, SD101BWS-G, SD101CWS-G\SD101AWS-G, SD101BWS-G, SD101CWS-G.pdf;Datasheet\diodes\SD101AWS-G, SD101BWS-G, SD101CWS-G\SD101AWS-G, SD101BWS-G, SD101CWS-G.zip
