Series;Type(V);Display Format;Outline Dimensions(W x H mm);Effective Viewing Area(W x H mm);Character Size(W x H mm);Dot Size(W x H mm);Dot Pitch(W x H mm);Driving Method (Duty);Built-In Controller;Process Color STN Gray;Process Color STN Yellow;Process Color STN Blue;Process Color FSTN B & W;BL None;BL LED;BL EL;BL CCFL;Image path;Datasheet part;3d model part
LCD-128H128A;Graphic;128 x 128 dots;85.0 x 100.0;62.0 x 62.0;N/a;0.40 x 0.40;0.43 x 0.43;1/128;RA6963;x;x;x;x;x;x;x;;37346;Datasheet/displays/LCD-128H128A\LCD-128H128A.pdf;
