Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-1EMH01-M3;Enlarge;100;1;0.68;50.0;25;175.0;SMA (DO-214AC);Single die;No;image/diodes\95826.png;Datasheet\diodes\VS-1EMH01-M3\VS-1EMH01-M3.pdf;
