Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
SD103AWS, SD103BWS, SD103CWS;Enlarge;Small Signal Schottky Diodes;40.0;350.0;600 at 200;Yes;SOD-323;Single;image/diodes/85682.png;Datasheet/diodes/ss-schottky/SD103AWS, SD103BWS, SD103CWS/SD103AWS, SD103BWS, SD103CWS.pdf;Datasheet/diodes/ss-schottky/SD103AWS, SD103BWS, SD103CWS/SD103AWS, SD103BWS, SD103CWS.zip
SD103AWS, SD103BWS, SD103CWS;Enlarge;Small Signal Schottky Diodes;30.0;350.0;600 at 200;Yes;SOD-323;Single;image/diodes/85682.png;Datasheet/diodes/ss-schottky/SD103AWS, SD103BWS, SD103CWS/SD103AWS, SD103BWS, SD103CWS.pdf;Datasheet/diodes/ss-schottky/SD103AWS, SD103BWS, SD103CWS/SD103AWS, SD103BWS, SD103CWS.zip
SD103AWS, SD103BWS, SD103CWS;Enlarge;Small Signal Schottky Diodes;20.0;350.0;600 at 200;Yes;SOD-323;Single;image/diodes/85682.png;Datasheet/diodes/ss-schottky/SD103AWS, SD103BWS, SD103CWS/SD103AWS, SD103BWS, SD103CWS.pdf;Datasheet/diodes/ss-schottky/SD103AWS, SD103BWS, SD103CWS/SD103AWS, SD103BWS, SD103CWS.zip
