Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.039 µF;75.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;2.2 µF;15.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.27 µF;50.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.56 µF;125.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.33 µF;10.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.033 µF;35.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.033 µF;100.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.15 µF;20.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.47 µF;60.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;120 µF;10.0;;17.42 x 7.34 (R);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;15 µF;35.0;;17.42 x 7.34 (R);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.027 µF;125.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;27 µF;6.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;56 µF;20.0;;19.96 x 8.92 (S);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.82 µF;75.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;39 µF;15.0;;17.42 x 7.34 (R);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;5.6 µF;50.0;;17.42 x 7.34 (R);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;5.6 µF;10.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.68 µF;35.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.56 µF;100.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;1.2 µF;6.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;3.3 µF;20.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;220 µF;6.0;;19.96 x 8.92 (S);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;10 µF;25.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;6.8 µF;75.0;;17.42 x 7.34 (R);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.056 µF;20.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.18 µF;60.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;47 µF;10.0;;17.42 x 7.34 (R);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;5.6 µF;35.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;4.7 µF;100.0;;17.42 x 7.34 (R);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;10 µF;6.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;27 µF;20.0;;17.42 x 7.34 (R);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.33 µF;75.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;18 µF;15.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;2.2 µF;50.0;;12.04 x 4.70 (B);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.27 µF;35.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.22 µF;100.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
150D;Enlarge;Tantalum, Solid;Through Hole;Axial;0.47 µF;6.0;;7.26 x 3.43 (A);image/capacitors\40015.png;Datasheet\capacitors\150D\150D.pdf;
