Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG412LE;SPST x 4, NO;3.0;16.0;3.0;8.0;16.0;1.0;50.0;6.6;-114.0;TSSOP-16;15.0;5.0;;78091;Datasheet/analog-switches/DG412LE/DG412LE.pdf;
DG412LE;SPST x 4, NO;3.0;16.0;3.0;8.0;16.0;1.0;50.0;6.6;-114.0;SO-16 (narrow) AS;15.0;5.0;;78091;Datasheet/analog-switches/DG412LE/DG412LE.pdf;
DG412LE;SPST x 4, NO;3.0;16.0;3.0;8.0;16.0;1.0;50.0;6.6;-114.0;Plastic DIP-16;15.0;5.0;;78091;Datasheet/analog-switches/DG412LE/DG412LE.pdf;
