Series;Product Image;Package (JEDEC®) Code;VRRM(V);IRat VR(nA at V);VFat IF(V at mA);trr(ns);Circuit Configuration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
LL4150;Enlarge;MiniMELF (SOD-80);50.0;100 at 50;0.620 at 1;4.0;Single;No;image/diodes\85558.png;Datasheet\diodes\LL4150\LL4150.pdf;Datasheet\diodes\LL4150\LL4150.zip
