Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PD0140WH25236BJ1;Enlarge;13000.0;2500.0;R85;;;Individual;image\capacitors\22082.png;Datasheet\capacitors\PD0140WH25236BJ1\PD0140WH25236BJ1.pdf;Datasheet\capacitors\PD0140WH25236BJ1\PD0140WH25236BJ1.zip
