Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
ES07B-M;Enlarge;100;1.2;0.98;30.0;25;150.0;SMF (DO-219AB);Single;Yes;image/diodes/85192.png;Datasheet/diodes/ultrafast-recovery/ES07B-M/ES07B-M.pdf;Datasheet/diodes/ultrafast-recovery/ES07B-M/ES07B-M.zip
