Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-30TPS16-M3;Enlarge;20.0;95.0;30.0;1600;300.0;;1.3 at 20;-40 to +125;500.0;TO-247AC 3L;Single SCR;image/thyristors\94387.png;Datasheet\thyristors\VS-30TPS16-M3\VS-30TPS16-M3.pdf;
