Series;Product Image;IO(A);TC(°C);VRRM(V);VRSM(V);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VFMat ITMat25 °C(V);TJ(°C);RthJCperJunction(°C/W);Package;CircuitConfiguration;Image path;Datasheet part;3d model part
VS-104MT..KPbF Series;Enlarge;100.0;80.0;1600;1700;1130;1180;1.53 at 150;125;0.69;MTK;Three phase AC switch;image/modules\94351.png;Datasheet\modules\VS-104MT..KPbF Series\VS-104MT..KPbF Series.pdf;
VS-104MT..KPbF Series;Enlarge;100.0;80.0;1200;1300;1130;1180;1.53 at 150;125;0.69;MTK;Three phase AC switch;image/modules\94351.png;Datasheet\modules\VS-104MT..KPbF Series\VS-104MT..KPbF Series.pdf;
VS-104MT..KPbF Series;Enlarge;100.0;80.0;800;900;1130;1180;1.53 at 150;125;0.69;MTK;Three phase AC switch;image/modules\94351.png;Datasheet\modules\VS-104MT..KPbF Series\VS-104MT..KPbF Series.pdf;
VS-104MT..KPbF Series;Enlarge;100.0;80.0;1400;1500;1130;1180;1.53 at 150;125;0.69;MTK;Three phase AC switch;image/modules\94351.png;Datasheet\modules\VS-104MT..KPbF Series\VS-104MT..KPbF Series.pdf;
VS-104MT..KPbF Series;Enlarge;100.0;80.0;1000;1100;1130;1180;1.53 at 150;125;0.69;MTK;Three phase AC switch;image/modules\94351.png;Datasheet\modules\VS-104MT..KPbF Series\VS-104MT..KPbF Series.pdf;
