Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;7.78;8.65;9.55;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;17.1;19.0;21.0;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;23.1;25.7;28.4;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;5.8;6.45;7.14;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;12.8;14.3;15.8;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;36.8;40.9;45.2;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;9.4;10.5;11.6;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;28.2;31.4;34.7;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;7.02;7.79;8.61;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;15.3;17.1;18.9;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
