Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
W1X472MCVCF0KR;Enlarge;EMI Suppression Capacitor, Ceramic Disc, Class X1, 275 VAC;275  (X1);4700.0;Y5V;7.5 mm / 0.300 inch;Bulk;Straight;image\capacitors\22201.png;Datasheet\capacitors\W1X472MCVCF0KR\W1X472MCVCF0KR.pdf;
