Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
RS07G;Enlarge;400;1.4;1.15;30.0;150.0;150;SMF (DO-219AB);Single;;Yes;image/diodes/88707.png;Datasheet/diodes/standard-recovery/RS07G/RS07G.pdf;Datasheet/diodes/standard-recovery/RS07G/RS07G.zip
