Part Number;Status;Description;Product Type;VINMin.(V);VINMax.(V);Package;Package Size(W, L, H)(mm);Image path;Datasheet part;3d model part
SiC651A;New;50 A power stage plus, 2.5 VINto 24 VIN, 3.3 V PWM with ZCD, PS4 mode;VRPower (DrMOS);2.5;24.0;PowerPAK MLP55-31L;5.0 x 5.0 x 0.75;77108;Datasheet/power-ics/networking/SiC651A/SiC651A.pdf;
