Part Number;Product Image;Data Rate(MBd);Package;CTR min.(%);tPLHtyp.(µs);tPHLtyp.(µs);Pulse Width Distortion PWD(ns);CMTI min.(V/μs);Operating Temperature(°C);Channel(s);Isolation VoltageVISO(VRMS);Safety Standard(s);Image path;Datasheet part;3d model part
SFH6755T, SFH6756T, SFH6757T;Enlarge;10.0;SOIC-8;;0.048;0.05;2.9;15000.0;- 40 to + 100;Dual;4000;UL, cUL, VDE;image/optocouplers\81331.png;Datasheet\optocouplers\SFH6755T, SFH6756T, SFH6757T\SFH6755T, SFH6756T, SFH6757T.pdf;Datasheet\optocouplers\SFH6755T, SFH6756T, SFH6757T\SFH6755T, SFH6756T, SFH6757T.zip
