Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;100 µF;10.0;990.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;60 µF;50.0;1330.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;30 µF;6.0;1990.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;120 µF;25.0;1160.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;110 µF;75.0;730.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;300 µF;30.0;690.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;14 µF;125.0;2850.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;540 µF;15.0;470.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;6.8 µF;75.0;3420.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
M39006/30, M39006/31;Enlarge;Tantalum, Wet;Through Hole;Axial;290 µF;8.0;780.0;;image/capacitors\40160.png;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.pdf;Datasheet\capacitors\M39006/30, M39006/31\M39006/30, M39006/31.zip
