Series;Product Image;Type;Technology;Description;Mounting;Voltage(V);Capacitance (min.);Capacitance (max.);Dielectric;Image path;Datasheet part;3d model part
GA....31M, GA....34G Automotive HIFREQ Series;Enlarge;Capacitors, Fixed;MLCC;Surface Mount Multilayer Ceramic Chip Capacitors for Automotive High Frequency Applications;Surface Mount;200.0;0.1 pF;82 pF;D = HIFREQ;image\capacitors\45248.png;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.pdf;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.zip
GA....31M, GA....34G Automotive HIFREQ Series;Enlarge;Capacitors, Fixed;MLCC;Surface Mount Multilayer Ceramic Chip Capacitors for Automotive High Frequency Applications;Surface Mount;250.0;0.1 pF;470 pF;D = HIFREQ;image\capacitors\45248.png;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.pdf;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.zip
GA....31M, GA....34G Automotive HIFREQ Series;Enlarge;Capacitors, Fixed;MLCC;Surface Mount Multilayer Ceramic Chip Capacitors for Automotive High Frequency Applications;Surface Mount;250.0;0.1 pF;1 nF;D = HIFREQ;image\capacitors\45248.png;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.pdf;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.zip
GA....31M, GA....34G Automotive HIFREQ Series;Enlarge;Capacitors, Fixed;MLCC;Surface Mount Multilayer Ceramic Chip Capacitors for Automotive High Frequency Applications;Surface Mount;500.0;0.1 pF;1 nF;D = HIFREQ;image\capacitors\45248.png;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.pdf;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.zip
GA....31M, GA....34G Automotive HIFREQ Series;Enlarge;Capacitors, Fixed;MLCC;Surface Mount Multilayer Ceramic Chip Capacitors for Automotive High Frequency Applications;Surface Mount;630.0;1 pF;82 pF;D = HIFREQ;image\capacitors\45248.png;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.pdf;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.zip
GA....31M, GA....34G Automotive HIFREQ Series;Enlarge;Capacitors, Fixed;MLCC;Surface Mount Multilayer Ceramic Chip Capacitors for Automotive High Frequency Applications;Surface Mount;1500.0;0.2 pF;3.3 nF;D = HIFREQ;image\capacitors\45248.png;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.pdf;Datasheet\capacitors\GA....31M, GA....34G Automotive HIFREQ Series\GA....31M, GA....34G Automotive HIFREQ Series.zip
