Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
LL103A, LL103B, LL103C;Enlarge;Small Signal Schottky Diode;40.0;200.0;600 at 200;No;MiniMELF (SOD-80);Single;image/diodes/85630.png;Datasheet/diodes/ss-schottky/LL103A, LL103B, LL103C/LL103A, LL103B, LL103C.pdf;Datasheet/diodes/ss-schottky/LL103A, LL103B, LL103C/LL103A, LL103B, LL103C.zip
LL103A, LL103B, LL103C;Enlarge;Small Signal Schottky Diode;30.0;200.0;600 at 200;No;MiniMELF (SOD-80);Single;image/diodes/85630.png;Datasheet/diodes/ss-schottky/LL103A, LL103B, LL103C/LL103A, LL103B, LL103C.pdf;Datasheet/diodes/ss-schottky/LL103A, LL103B, LL103C/LL103A, LL103B, LL103C.zip
LL103A, LL103B, LL103C;Enlarge;Small Signal Schottky Diode;20.0;200.0;600 at 200;No;MiniMELF (SOD-80);Single;image/diodes/85630.png;Datasheet/diodes/ss-schottky/LL103A, LL103B, LL103C/LL103A, LL103B, LL103C.pdf;Datasheet/diodes/ss-schottky/LL103A, LL103B, LL103C/LL103A, LL103B, LL103C.zip
