Series;Product Image;Package (JEDEC®) Code;VRRM(V);IRat VR(nA at V);VFat IF(V at mA);trr(ns);Circuit Configuration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
LS4151;Enlarge;QuadroMELF (SOD-80);75.0;50 at 50;1 at 50;4.0;Single;No;image/diodes/85563.png;Datasheet/diodes/switching/LS4151/LS4151.pdf;
