Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-ST380CH Series;Enlarge;960.0;80.0;2220.0;600;12500.0;13000.0;1.58 at 2900;-40 to +150;500.0;E-PUK (TO-200AB);Single SCR;image/thyristors/94411.png;Datasheet/thyristors/phase-control-discrete/VS-ST380CH Series/VS-ST380CH Series.pdf;
VS-ST380CH Series;Enlarge;960.0;80.0;2220.0;400;12500.0;13000.0;1.58 at 2900;-40 to +150;500.0;E-PUK (TO-200AB);Single SCR;image/thyristors/94411.png;Datasheet/thyristors/phase-control-discrete/VS-ST380CH Series/VS-ST380CH Series.pdf;
