Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VS-20ETF08S-M3, VS-20ETF10S-M3, VS-20ETF12S-M3 Series;Enlarge;800, 1000, 1200;20;1.31;355.0;95.0;150;D2PAK (TO-263AB);Single;0.6;No;image/diodes/96536.png;Datasheet/diodes/standard-recovery/VS-20ETF08S-M3, VS-20ETF10S-M3, VS-20ETF12S-M3 Series/VS-20ETF08S-M3, VS-20ETF10S-M3, VS-20ETF12S-M3 Series.pdf;
