Series;Product Image;Description;AC Operating Voltage Min.(VRMS);AC Operating Voltage Max.(VRMS);DC Operating Voltage Min.(VDC);DC Operating Voltage Max.(VDC);INRP8/20 µsMax.(Ap);Energy 10/1000 µsMax.(J);Operating Temperature Min.(°C);Operating Temperature Max.(°C);Image path;Datasheet part;3d model part
MLV1812E3;Enlarge;SMD 1812 Multilayer Varistor;14;30;18.0;38;800;4.2;-55;85;image/varistors/29128.png;Datasheet\/varistors/MLV1812E3\MLV1812E3.pdf;Datasheet\/varistors/MLV1812E3\MLV1812E3.zip
