Part Number;Image;Package;Color;Circuitry;IVminμcd;Typ. IVμcd;Max. IVμcd;at If(mA);Typ. Vf(V);Image path;Datasheet part;3d model part
TDCR1060M;Enlarge;10 mm clock;Red;Common cathode;4000.0;6000.0;;10;2.0;image/displays\83180.png;Datasheet\displays\TDCR1060M\TDCR1060M.pdf;Datasheet\displays\TDCR1060M\TDCR1060M.zip
